,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
487,2020-07-24,LG,1말,임찬규,4 김재환,2-3,김재환/10643 : 삼진 아웃,2사 1루 2:0,이닝종료 2:0,0.81,-0.251,32.2,29.9,-0.023
488,2020-05-17,KIA,4초,브룩스,4 김재환,1-0,유격수 뜬공,무사 1:0,1사 1:0,0.9,-0.258,37.5,39.8,-0.023
489,2020-07-08,LG,4말,켈리,4 김재환,2-1,김재환/10643 : 삼진 아웃,무사 1루 6:1,1사 1루 6:1,1.01,-0.38,11.4,9.1,-0.023
490,2020-09-12,키움,2초,요키시,4 김재환,2-2,김재환/10643 : 삼진 아웃,무사 0:2,1사 0:2,0.92,-0.258,70.1,72.4,-0.023
491,2020-09-17,KT,2초,쿠에바스,4 김재환,2-2,김재환/10643 : 삼진 아웃,무사 0:2,1사 0:2,0.92,-0.258,70.1,72.4,-0.023
492,2020-05-26,SK,2말,박종훈,4 김재환,2-1,김재환/10643 : 삼진 아웃,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
493,2020-06-17,삼성,9말,오승환,6 김재환,1-0,2루수 땅볼,무사 6:3,1사 6:3,0.91,-0.258,4.1,1.8,-0.023
494,2020-07-05,한화,2말,채드벨,5 김재환,2-2,김재환/10643 : 삼진 아웃,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
495,2020-08-21,롯데,2말,노경은,4 김재환,2-2,김재환/10643 : 삼진 아웃,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
496,2020-09-05,SK,2말,이건욱,4 김재환,2-1,3루수 파울 뜬공,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
497,2020-09-09,KT,2말,데스파이네,4 김재환,0-1,우익수 뜬공,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
498,2020-09-24,삼성,2말,라이블리,4 김재환,2-3,김재환/10643 : 삼진 아웃,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
499,2020-09-26,키움,2말,이승호,4 김재환,0-0,1루수 뜬공,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
500,2020-11-21,NC,2말,송명기,4 김재환,0-0,우익수 뜬공,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
